,CIA_title,Year,level,type_cat,fwci_awarded,pubs_awarded
1232,Prof,2019,3,3,10.05363636363636,60.0
1233,Dr,2019,1,1,,
1234,Dr,2019,1,1,1.918571428571429,50.0
1235,A/Pr,2019,2,3,0.9499999999999998,3.0
1236,Prof,2019,3,3,6.167272727272728,149.0
1237,Dr,2019,1,1,1.774285714285714,35.0
1238,Dr,2019,1,1,0.615,6.0
1239,A/Pr,2019,2,2,2.673636363636363,99.0
1240,A/Pr,2019,2,2,2.773333333333333,44.0
1241,Prof,2020,3,3,1.941818181818182,342.0
1242,A/Pr,2020,2,2,,
1243,Dr,2020,1,1,0.0,1.0
1244,Prof,2020,3,3,2.422727272727272,232.0
1245,Prof,2020,3,3,1.840909090909091,193.0
1246,Prof,2020,3,3,2.863636363636364,207.0
1247,Dr,2020,1,3,4.231000000000001,43.0
1248,A/Pr,2020,2,2,1.704545454545455,119.0
1249,A/Pr,2020,2,3,1.826363636363637,126.0
1250,A/Pr,2020,2,2,2.793636363636363,136.0
1251,A/Pr,2020,2,2,1.240909090909091,79.0
1252,Prof,2020,3,3,1.570909090909091,167.0
1253,Prof,2020,3,3,2.587272727272727,366.0
1254,Dr,2020,1,2,1.48625,28.0
1255,A/Pr,2020,2,2,,
1256,A/Pr,2020,2,2,,
1257,Prof,2020,3,3,2.376363636363636,334.0
1258,Prof,2020,3,3,1.312727272727273,271.0
1259,Prof,2020,3,3,2.399090909090909,280.0
1260,Dr,2020,1,1,1.29,9.0
1261,Prof,2020,3,2,,
1262,Ms,2020,0,1,2.924,32.0
1263,Dr,2020,1,1,,
1264,Dr,2020,1,1,2.006,11.0
1265,Dr,2020,1,1,,
1266,Dr,2020,1,1,4.678333333333334,23.0
1267,Dr,2020,1,1,2.503636363636363,65.0
1268,Prof,2020,3,3,1.328571428571429,16.0
1269,Prof,2020,3,3,2.535454545454546,130.0
1270,Dr,2020,1,1,5.738888888888889,23.0
1271,A/Pr,2020,2,2,1.67,75.0
1272,Prof,2020,3,3,1.64,1.0
1273,Dr,2020,1,1,,
1274,Prof,2020,3,3,,
1275,Dr,2020,1,2,1.76,2.0
1276,Prof,2020,3,3,1.286363636363636,133.0
1277,Prof,2020,3,3,0.68,1.0
1278,Dr,2020,1,1,1.559,43.0
1279,Prof,2020,3,3,3.119090909090909,430.0
1280,Dr,2020,1,1,4.09125,47.0
1281,Prof,2020,3,3,2.036363636363636,347.0
1282,Prof,2020,3,3,1.938181818181818,140.0
1283,A/Pr,2020,2,3,,
1284,A/Pr,2020,2,3,2.469090909090909,123.0
1285,Prof,2020,3,3,1.872727272727273,111.0
1286,A/Pr,2020,2,3,1.975,45.0
1287,A/Pr,2020,2,2,1.175,2.0
1288,Dr,2020,1,1,1.61375,25.0
1289,Dr,2020,1,1,4.638,24.0
1290,A/Pr,2020,2,2,,
1291,Prof,2020,3,3,2.88,6.0
1292,Prof,2020,3,3,4.305454545454546,183.0
1293,Dr,2020,1,1,1.66,29.0
1294,Prof,2020,3,3,1.698181818181818,236.0
1295,Prof,2020,3,3,1.637272727272727,185.0
1296,Prof,2020,3,3,2.189090909090909,40.0
1297,A/Pr,2020,2,3,3.055,51.0
1298,Prof,2020,3,3,14.16636363636363,349.0
1299,Prof,2020,3,3,,
1300,Dr,2020,1,1,1.825454545454545,51.0
1301,Prof,2020,3,3,1.005,251.0
1302,Prof,2020,3,3,2.187272727272727,111.0
1303,Prof,2020,3,3,3.05090909090909,94.0
1304,Prof,2020,3,3,1.725454545454546,177.0
1305,Dr,2020,1,1,2.804285714285714,19.0
1306,A/Pr,2020,2,2,1.698181818181818,150.0
1307,Dr,2020,1,1,1.262,59.0
1308,Prof,2020,3,3,2.946363636363636,221.0
1309,Prof,2020,3,3,4.253636363636364,226.0
1310,Prof,2020,3,3,2.033636363636364,297.0
1311,Prof,2020,3,3,1.985454545454546,161.0
1312,Dr,2020,1,1,1.396666666666667,62.0
1313,Prof,2020,3,3,0.9727272727272727,83.0
1314,Dr,2020,1,1,1.041428571428572,27.0
1315,Prof,2020,3,2,2.44,136.0
1316,Dr,2020,1,1,6.732000000000002,33.0
1317,Dr,2020,1,1,0.9014285714285715,63.0
1318,Prof,2020,3,3,,
1319,A/Pr,2020,2,2,1.691818181818182,164.0
1320,Dr,2020,1,1,3.792222222222223,20.0
1321,Dr,2020,1,1,1.890909090909091,48.0
1322,Dr,2020,1,1,0.0,1.0
1323,A/Pr,2020,2,2,1.546363636363637,81.0
1324,A/Pr,2020,2,2,1.909090909090909,71.0
1325,Prof,2020,3,3,3.36,363.0
1326,A/Pr,2020,2,2,2.419090909090909,174.0
1327,Dr,2020,1,1,2.278181818181818,52.0
1328,Prof,2020,3,3,3.071818181818182,304.0
1329,Dr,2020,1,1,1.3,27.0
1330,Prof,2020,3,3,,
1331,A/Pr,2020,2,2,2.410909090909091,62.0
1332,Prof,2020,3,3,3.607272727272727,161.0
1333,Prof,2020,3,3,2.512727272727272,187.0
1334,Prof,2020,3,3,3.367272727272728,128.0
1335,Prof,2020,3,2,1.156363636363636,91.0
1336,Prof,2020,3,3,,
1337,Prof,2020,3,2,1.499090909090909,134.0
1338,Dr,2020,1,1,3.268571428571429,27.0
1339,Dr,2020,1,1,1.636,17.0
1340,Dr,2020,1,1,3.705,23.0
1341,Prof,2020,3,3,1.846363636363636,140.0
1342,Dr,2020,1,1,3.1,25.0
1343,Prof,2020,3,3,1.616363636363636,169.0
1344,Prof,2020,3,3,,
1345,Prof,2020,3,3,2.028181818181818,87.0
1346,Prof,2020,3,3,1.910909090909091,186.0
1347,Prof,2020,3,3,1.044,8.0
1348,Prof,2020,3,3,4.218181818181818,206.0
1349,Dr,2020,1,1,1.592727272727273,49.0
1350,Dr,2020,1,1,1.26,50.0
1351,Dr,2020,1,1,0.905,2.0
1352,Dr,2020,1,1,,
1353,A/Pr,2020,2,3,1.127272727272727,264.0
1354,Prof,2020,3,2,,0.0
1355,Dr,2020,1,2,2.080909090909091,105.0
1356,Prof,2020,3,3,1.667272727272727,140.0
1357,Dr,2020,1,2,,
1358,Prof,2020,3,3,0.6057142857142858,9.0
1359,Dr,2020,1,1,3.324,23.0
1360,Prof,2020,3,3,5.066363636363636,225.0
1361,Dr,2020,1,2,7.730999999999999,28.0
1362,Prof,2020,3,3,1.53,273.0
1363,Prof,2020,3,3,2.41,198.0
1364,A/Pr,2020,2,1,1.671818181818182,103.0
1365,Dr,2020,1,1,2.672,25.0
1366,Prof,2020,3,3,1.160909090909091,192.0
1367,Dr,2020,1,2,,
1368,Dr,2020,1,2,1.584285714285714,48.0
1369,Dr,2020,1,1,15.31875,53.0
1370,A/Pr,2020,2,2,1.431818181818182,60.0
1371,Dr,2020,1,1,1.897,48.0
1372,Prof,2020,3,3,,
1373,Prof,2020,3,3,1.04,13.0
1374,Prof,2020,3,3,0.7418181818181817,69.0
1375,Dr,2020,1,1,2.084444444444445,36.0
1376,Dr,2020,1,1,2.081,35.0
1377,Prof,2020,3,3,2.380909090909091,124.0
1378,A/Pr,2020,2,2,,
1379,A/Pr,2020,2,3,,
1380,Dr,2020,1,1,1.186666666666667,41.0
1381,A/Pr,2020,2,1,2.122857142857143,23.0
1382,Prof,2020,3,3,2.200909090909091,181.0
1383,Prof,2020,3,3,3.421818181818182,199.0
1384,Dr,2020,1,1,52.4775,46.0
1385,Prof,2020,3,3,2.385454545454545,187.0
1386,Dr,2020,1,1,1.5,35.0
1387,Prof,2020,3,3,1.821818181818182,133.0
1388,Prof,2020,3,3,4.882727272727273,515.0
1389,Dr,2020,1,1,3.179,49.0
1390,Prof,2020,3,3,1.525454545454545,95.0
1391,Dr,2020,1,1,0.7866666666666667,38.0
1392,Prof,2020,3,3,1.96,141.0
1393,Prof,2020,3,3,2.719090909090909,91.0
1394,Dr,2020,1,1,1.653,28.0
1395,A/Pr,2020,2,3,3.295454545454545,79.0
1396,Prof,2020,3,3,2.370909090909091,103.0
1397,Dr,2020,1,1,3.255555555555556,68.0
1398,Dr,2020,1,1,3.629090909090909,55.0
1399,Prof,2020,3,3,1.469090909090909,128.0
1400,Dr,2020,1,1,0.215,3.0
1401,A/Pr,2020,2,2,,
1402,Dr,2020,1,1,0.43,48.0
1403,Dr,2020,1,1,1.07,2.0
1404,Prof,2020,3,3,0.0,1.0
1405,Prof,2020,3,3,3.180909090909091,317.0
1406,A/Pr,2020,2,2,0.6116666666666667,9.0
1407,Dr,2020,1,1,1.536666666666667,46.0
1408,Prof,2020,3,3,,
1409,Dr,2020,1,1,18.04,64.0
1410,Dr,2020,1,1,2.043,37.0
1411,Dr,2020,1,2,2.342727272727272,37.0
1412,Dr,2020,1,2,4.357142857142858,13.0
1413,Dr,2020,1,2,,
1414,Dr,2020,1,1,2.8625,19.0
1415,Prof,2020,3,3,2.94,281.0
1416,Prof,2020,3,3,,
1417,Dr,2020,1,1,1.4925,45.0
1418,Prof,2020,3,3,4.444545454545454,58.0
1419,Prof,2020,3,3,9.807272727272728,68.0
1420,Dr,2020,1,1,2.89,17.0
1421,Ms,2020,0,1,2.837142857142857,24.0
1422,Prof,2020,3,3,2.466363636363636,244.0
1423,Dr,2020,1,2,4.421111111111111,21.0
1424,Dr,2020,1,1,3.364545454545454,65.0
1425,Prof,2020,3,3,0.6454545454545455,67.0
1426,Dr,2020,1,1,4.57,36.0
1427,Prof,2020,3,3,,
1428,Dr,2020,1,1,,0.0
1429,Dr,2020,1,1,1.315,17.0
1430,Dr,2020,1,2,2.258,20.0
1431,Dr,2020,1,1,,
1432,Dr,2020,1,2,,
1433,Prof,2020,3,3,2.81,72.0
1434,Prof,2020,3,3,14.89272727272727,
1435,Prof,2020,3,3,1.915454545454546,259.0
1436,Dr,2020,1,1,2.097777777777778,18.0
1437,A/Pr,2020,2,3,1.394545454545455,321.0
1438,Dr,2020,1,1,1.666666666666667,75.0
1439,Prof,2020,3,3,,
1440,Dr,2020,1,1,1.750909090909091,50.0
1441,Prof,2020,3,3,0.0,1.0
1442,A/Pr,2020,2,1,1.938181818181818,47.0
1443,Prof,2020,3,3,1.231818181818182,118.0
1444,Dr,2020,1,1,0.8300000000000001,26.0
1445,Prof,2020,3,3,1.240909090909091,88.0
1446,Dr,2020,1,1,2.001666666666666,27.0
1447,Prof,2020,3,3,7.475454545454546,129.0
1448,Prof,2020,3,3,2.059090909090909,224.0
1449,Dr,2020,1,1,1.696,74.0
1450,Dr,2020,1,1,1.55,24.0
1451,Dr,2020,1,1,1.507,98.0
1452,Prof,2020,3,3,1.750909090909091,279.0
1453,Dr,2020,1,1,3.46,3.0
1454,Dr,2020,1,1,1.39375,15.0
1455,Dr,2020,1,1,1.275,24.0
1456,Prof,2020,3,3,4.449090909090909,178.0
1457,Prof,2020,3,3,1.918181818181818,302.0
1458,Prof,2020,3,3,1.977777777777778,25.0
1459,Mr,2020,0,1,0.8433333333333333,29.0
1460,Prof,2020,3,3,3.927272727272727,115.0
1461,Prof,2020,3,3,1.979090909090909,201.0
1462,A/Pr,2020,2,2,2.722727272727273,63.0
1463,Prof,2020,3,3,,
1464,Prof,2020,3,3,2.5,100.0
1465,Dr,2020,1,1,0.2,1.0
1466,Prof,2020,3,3,42.51,88.0
1467,Dr,2020,1,1,1.06,18.0
1468,Prof,2020,3,3,1.699090909090909,70.0
1469,Prof,2020,3,3,1.073,26.0
1470,Dr,2020,1,1,1.44125,38.0
1471,Prof,2020,3,3,1.485454545454545,143.0
1472,Prof,2020,3,3,2.853636363636364,352.0
1473,Prof,2020,3,3,2.384545454545455,264.0
1474,Dr,2020,1,2,2.010909090909091,61.0
1475,A/Pr,2020,2,3,4.124,30.0
1476,A/Pr,2020,2,1,1.672222222222222,57.0
1477,Prof,2020,3,3,1.968,6.0
